[Configuration]
controller_type = dlqr-event
reference_type = constant-zero
A = [ [ 9.9860906100e-01  ,  -1.1312366800e-04 ] , [ 9.9860906100e-01  ,  -1.1312366800e-04 ] ] 
B = [ [ 8.6104000000e-03] , [8.0799000000e-04 ]]
K = [ [ -2.1676400000e+01  ,  -6.4405200000e+02 ]]
event_a = 1.0000000000e+01
event_b = 2.0000000000e-01
event_sigma = 1.0000000000e-02
refresh_rate = 2.3557926178e+01

[Table]
time_us,pulse_qc,setpoint_current_mA,actual_current_mA,epos_velocity_unfiltered_rpm,calculated_velocity_rad/s,tracked_reference,event_max_error,event_error
             1340337,                  22,   -4.6914370728e+02,                -805,                   0,   -1.8031287193e-01,    0.0000000000e+00,    7.4544219971e+00,    5.0000000000e+00
             1350385,                  21,   -4.6914370728e+02,                -450,                   0,   -8.9330963790e-02,    0.0000000000e+00,    7.4360198975e+00,    6.0006895065e+00
             1360334,                  20,   -4.6914370728e+02,                -466,                   0,   -9.0219877660e-02,    0.0000000000e+00,    7.4178190231e+00,    7.0005793571e+00
             1370382,                  19,   -4.6914370728e+02,                -482,                   0,   -8.9331150055e-02,    0.0000000000e+00,    7.3994917870e+00,    8.0005168915e+00
             1380338,                  16,   -1.7262603760e+02,                -482,                 -30,   -2.7046939731e-01,    0.0000000000e+00,    7.3777675629e+00,    0.0000000000e+00
             1390382,                  13,   -1.7262603760e+02,                -466,                   0,   -2.6809969544e-01,    0.0000000000e+00,    7.3559327126e+00,    3.0000009537e+00
             1400337,                   9,   -1.7262603760e+02,                -515,                   0,   -3.6066225171e-01,    0.0000000000e+00,    7.3324928284e+00,    7.0005812645e+00
             1410378,                   6,   -1.7262603760e+02,                -192,                   0,   -2.6817974448e-01,    0.0000000000e+00,    7.3107328415e+00,    1.0000000000e+01
             1420400,                   3,    1.0802001190e+02,                -176,                 -30,   -2.6868826151e-01,    0.0000000000e+00,    7.2890539169e+00,    0.0000000000e+00
             1430379,                   0,    1.0802001190e+02,                -192,                   0,   -2.6984605193e-01,    0.0000000000e+00,    7.2679324150e+00,    3.0000002384e+00
             1440337,                  -4,    1.0802001190e+02,                -160,                 -30,   -3.6055350304e-01,    0.0000000000e+00,    7.2585239410e+00,    7.0006027222e+00
             1450379,                  -6,    1.0802001190e+02,                 162,                   0,   -1.7876875401e-01,    0.0000000000e+00,    7.2458577156e+00,    9.0004491806e+00
             1460335,                  -6,    1.3005839539e+02,                  65,                   0,    0.0000000000e+00,    0.0000000000e+00,    7.2297973633e+00,    0.0000000000e+00
             1470381,                  -6,    1.3005839539e+02,                  65,                   0,    0.0000000000e+00,    0.0000000000e+00,    7.2136325836e+00,    0.0000000000e+00
             1480338,                  -6,    1.3005839539e+02,                 162,                   0,    0.0000000000e+00,    0.0000000000e+00,    7.1976466179e+00,    0.0000000000e+00
             1490377,                  -6,    1.3005839539e+02,                 178,                   0,    0.0000000000e+00,    0.0000000000e+00,    7.1815648079e+00,    0.0000000000e+00
             1500340,                  -6,    1.3005839539e+02,                 162,                   0,    0.0000000000e+00,    0.0000000000e+00,    7.1656408310e+00,    0.0000000000e+00
             1510383,                  -6,    1.3005839539e+02,                 130,                   0,    0.0000000000e+00,    0.0000000000e+00,    7.1496243477e+00,    0.0000000000e+00
             1520342,                  -6,    1.3005839539e+02,                  65,                   0,    0.0000000000e+00,    0.0000000000e+00,    7.1337776184e+00,    0.0000000000e+00
             1530394,                  -6,    1.3005839539e+02,                 162,                   0,    0.0000000000e+00,    0.0000000000e+00,    7.1178183556e+00,    0.0000000000e+00
             1540339,                  -5,    1.3005839539e+02,                 130,                   0,    9.0256161988e-02,    0.0000000000e+00,    7.1002712250e+00,    1.0040647984e+00
             1550379,                  -4,    1.3005839539e+02,                  82,                   0,    8.9402213693e-02,    0.0000000000e+00,    7.0826077461e+00,    2.0019972324e+00
             1560408,                  -3,    1.3005839539e+02,                 194,                   0,    8.9500248432e-02,    0.0000000000e+00,    7.0649976730e+00,    3.0013346672e+00
             1570380,                  -1,    1.3005839539e+02,                  65,                   0,    1.8002365530e-01,    0.0000000000e+00,    7.0457439423e+00,    5.0032396317e+00
             1580336,                   1,    1.3005839539e+02,                  82,                   0,    1.8031296134e-01,    0.0000000000e+00,    7.0301122665e+00,    7.0023217201e+00
             1590382,                   4,    1.3005839539e+02,                 130,                   0,    2.6804637909e-01,    0.0000000000e+00,    7.0197448730e+00,    1.0003591537e+01
             1600337,                   6,   -2.4620098877e+02,                  65,                   0,    1.8033106625e-01,    0.0000000000e+00,    7.0077619553e+00,    0.0000000000e+00
             1610434,                   8,   -2.4620098877e+02,                  98,                   0,    1.7779499292e-01,    0.0000000000e+00,    6.9956021309e+00,    2.0000016689e+00
             1620336,                  10,   -2.4620098877e+02,                 178,                  30,    1.8129633367e-01,    0.0000000000e+00,    6.9837818146e+00,    4.0000000000e+00
             1630401,                  10,   -2.4620098877e+02,                -225,                   0,    0.0000000000e+00,    0.0000000000e+00,    6.9681515694e+00,    4.0040626526e+00
             1640338,                   9,   -2.4620098877e+02,                -273,                   0,   -9.0329006314e-02,    0.0000000000e+00,    6.9509639740e+00,    3.0121846199e+00
             1650384,                   9,   -2.4620098877e+02,                -192,                   0,    0.0000000000e+00,    0.0000000000e+00,    6.9354348183e+00,    3.0054149628e+00
             1660336,                   9,   -2.4620098877e+02,                -257,                   0,    0.0000000000e+00,    0.0000000000e+00,    6.9200859070e+00,    3.0054149628e+00
             1670381,                   9,   -2.4620098877e+02,                -257,                   0,    0.0000000000e+00,    0.0000000000e+00,    6.9046282768e+00,    3.0054149628e+00
             1680337,                   9,   -2.4620098877e+02,                -273,                   0,    0.0000000000e+00,    0.0000000000e+00,    6.8893418312e+00,    3.0054149628e+00
             1690383,                   8,   -2.4620098877e+02,                -289,                   0,   -8.9348703623e-02,    0.0000000000e+00,    6.8721580505e+00,    2.0180997849e+00
             1700407,                   8,   -2.4620098877e+02,                -257,                   0,    0.0000000000e+00,    0.0000000000e+00,    6.8568348885e+00,    2.0081133842e+00
             1710406,                   8,   -2.4620098877e+02,                -225,                   0,    0.0000000000e+00,    0.0000000000e+00,    6.8415846825e+00,    2.0081133842e+00
             1720340,                   8,   -2.4620098877e+02,                -321,                   0,    0.0000000000e+00,    0.0000000000e+00,    6.8264675140e+00,    2.0081133842e+00
             1730381,                   8,   -2.4620098877e+02,                -289,                   0,    0.0000000000e+00,    0.0000000000e+00,    6.8112215996e+00,    2.0081133842e+00
             1740397,                   8,   -2.4620098877e+02,                -225,                   0,    0.0000000000e+00,    0.0000000000e+00,    6.7960472107e+00,    2.0081133842e+00
             1750263,                   8,   -2.4620098877e+02,                -241,                   0,    0.0000000000e+00,    0.0000000000e+00,    6.7811336517e+00,    2.0081133842e+00
             1760222,                   8,   -2.4620098877e+02,                -321,                   0,    0.0000000000e+00,    0.0000000000e+00,    6.7661128044e+00,    2.0081133842e+00
             1770266,                   8,   -2.4620098877e+02,                -257,                   0,    0.0000000000e+00,    0.0000000000e+00,    6.7509970665e+00,    2.0081133842e+00
             1780223,                   8,   -2.4620098877e+02,                -225,                   0,    0.0000000000e+00,    0.0000000000e+00,    6.7360463142e+00,    2.0081133842e+00
             1790265,                   8,   -2.4620098877e+02,                -273,                   0,    0.0000000000e+00,    0.0000000000e+00,    6.7210011482e+00,    2.0081133842e+00
             1800223,                   8,   -2.4620098877e+02,                -160,                   0,    0.0000000000e+00,    0.0000000000e+00,    6.7061147690e+00,    2.0081133842e+00
             1810263,                   8,   -2.4620098877e+02,                -225,                   0,    0.0000000000e+00,    0.0000000000e+00,    6.6911396980e+00,    2.0081133842e+00
             1820221,                   8,   -2.4620098877e+02,                -257,                   0,    0.0000000000e+00,    0.0000000000e+00,    6.6763200760e+00,    2.0081133842e+00
             1830266,                   8,   -2.4620098877e+02,                -273,                   0,    0.0000000000e+00,    0.0000000000e+00,    6.6614041328e+00,    2.0081133842e+00
             1840295,                   8,   -2.4620098877e+02,                -257,                   0,    0.0000000000e+00,    0.0000000000e+00,    6.6465454102e+00,    2.0081133842e+00
             1850262,                   7,   -2.4620098877e+02,                -305,                   0,   -9.0056940913e-02,    0.0000000000e+00,    6.6300177574e+00,    1.0359101295e+00
             1860222,                   6,   -2.4620098877e+02,                -241,                   0,   -9.0120323002e-02,    0.0000000000e+00,    6.6135325432e+00,    2.7045139670e-01
             1870267,                   5,   -2.4620098877e+02,                -241,                   0,   -8.9357636869e-02,    0.0000000000e+00,    6.5969552994e+00,    1.0357277393e+00
             1880221,                   4,   -2.4620098877e+02,                -257,                   0,   -9.0174622834e-02,    0.0000000000e+00,    6.5805444717e+00,    2.0182104111e+00
             1890265,                   3,   -2.4620098877e+02,                -257,                   0,   -8.9366585016e-02,    0.0000000000e+00,    6.5640344620e+00,    3.0120983124e+00
             1900219,                   3,   -2.4620098877e+02,                -257,                   0,    0.0000000000e+00,    0.0000000000e+00,    6.5494804382e+00,    3.0054149628e+00
