[Configuration]
controller_type = dlqr
reference_type = constant-zero
A = [ [ 9.9860906100e-01  ,  -1.1312366800e-04 ] , [ 9.9860906100e-01  ,  -1.1312366800e-04 ] ] 
B = [ [ 8.6104000000e-03] , [8.0799000000e-04 ]]
K = [ [ -8.9917800000e+01  ,  -1.1554100000e+03 ]]
event_a = 0.0000000000e+00
event_b = 0.0000000000e+00
event_sigma = 0.0000000000e+00
refresh_rate = 1.0000000000e+02

[Table]
time_us,pulse_qc,setpoint_current_mA,actual_current_mA,epos_velocity_unfiltered_rpm,calculated_velocity_rad/s,tracked_reference,event_max_error,event_error
             1778094,                   9,   -8.0926019287e+02,                -770,                   0,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00
             1788050,                   9,   -8.0926019287e+02,                -787,                   0,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00
             1798093,                   8,   -6.1607714844e+02,                -819,                 -30,   -8.9375391603e-02,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00
             1808050,                   8,   -7.1934240723e+02,                -819,                   0,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00
             1818214,                   7,   -5.2738867188e+02,                -819,                   0,   -8.8311441243e-02,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00
             1828165,                   7,   -6.2942462158e+02,                -625,                   0,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00
             1838210,                   7,   -6.2942462158e+02,                -722,                   0,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00
             1848234,                   7,   -6.2942462158e+02,                -529,                   0,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00
             1858212,                   7,   -6.2942462158e+02,                -658,                   0,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00
             1868167,                   7,   -6.2942462158e+02,                -577,                   0,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00
             1878214,                   7,   -6.2942462158e+02,                -658,                   0,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00
             1888166,                   7,   -6.2942462158e+02,                -674,                   0,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00
             1898210,                   7,   -6.2942462158e+02,                -577,                   0,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00
             1908166,                   7,   -6.2942462158e+02,                -625,                   0,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00
             1918216,                   7,   -6.2942462158e+02,                -593,                   0,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00
             1928166,                   7,   -6.2942462158e+02,                -609,                   0,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00
             1938207,                   7,   -6.2942462158e+02,                -658,                   0,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00
             1948166,                   7,   -6.2942462158e+02,                -625,                   0,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00
             1958209,                   7,   -6.2942462158e+02,                -625,                   0,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00
             1968171,                   8,   -8.2344732666e+02,                -658,                   0,    9.0102143586e-02,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00
             1978209,                   8,   -7.1934240723e+02,                -658,                   0,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00
             1988167,                   9,   -9.1340686035e+02,                -625,                   0,    9.0138286352e-02,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00
             1998271,                   9,   -8.0926019287e+02,                -819,                   0,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00
             2008169,                   9,   -8.0926019287e+02,                -722,                   0,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00
             2018208,                   9,   -8.0926019287e+02,                -915,                   0,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00
             2028165,                   9,   -8.0926019287e+02,                -835,                   0,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00
             2038208,                   9,   -8.0926019287e+02,                -851,                   0,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00
             2048166,                  10,   -1.0033249512e+03,                -787,                   0,    9.0138517320e-02,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00
             2058225,                  11,   -1.0921967773e+03,                -787,                   0,    8.9233279228e-02,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00
             2068165,                  12,   -1.1833488770e+03,                -819,                   0,    9.0301558375e-02,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00
             2078212,                  12,   -1.0790135498e+03,               -1012,                   0,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00
             2088165,                  12,   -1.0790135498e+03,               -1060,                   0,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00
             2098213,                  12,   -1.0790135498e+03,               -1173,                   0,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00
             2108162,                  12,   -1.0790135498e+03,               -1093,                   0,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00
             2118211,                  12,   -1.0790135498e+03,               -1109,                   0,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00
             2128166,                  12,   -1.0790135498e+03,               -1109,                   0,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00
             2138282,                  12,   -1.0790135498e+03,               -1060,                   0,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00
             2148165,                  12,   -1.0790135498e+03,               -1093,                   0,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00
             2158210,                  12,   -1.0790135498e+03,               -1093,                   0,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00
             2168167,                  12,   -1.0790135498e+03,               -1044,                   0,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00
             2178262,                  11,   -8.8636242676e+02,               -1077,                   0,   -8.8915057480e-02,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00
             2188165,                  10,   -7.9445281982e+02,               -1044,                 -30,   -9.0638950467e-02,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00
             2198208,                   9,   -7.0599468994e+02,               -1077,                   0,   -8.9375622571e-02,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00
